Company Name,Job Title,Salaries Reported,Location, Gross Salary 
Aegon,Senior Data Scientist,1,Pune," 1,191.95 "
Dexpert Systems,Senior Data Scientist,1,Pune," 1,191.95 "
Deloitte,Data Scientist,7,Hyderabad," 8,343.65 "
Enquero,Data Scientist,3,Hyderabad," 3,575.85 "
Legato Health Technologies,Data Scientist,2,Hyderabad," 2,383.90 "
Mindtree,Data Scientist,1,Hyderabad," 1,191.95 "
Anonymous,Data Scientist,1,Hyderabad," 1,191.95 "
Parexel,Data Scientist,1,Hyderabad," 1,191.95 "
DuPont,Data Scientist,1,Hyderabad," 1,191.95 "
Qwerty Concepts,Data Scientist,1,Hyderabad," 1,191.95 "
Optum,Data Scientist,11,New Delhi," 13,111.45 "
Bharti Airtel,Data Scientist,5,New Delhi," 5,959.75 "
American Express,Data Scientist,3,New Delhi," 3,575.85 "
Zomato,Data Scientist,3,New Delhi," 3,575.85 "
Adobe,Data Scientist,2,New Delhi," 2,383.90 "
Mastercard,Data Scientist,2,New Delhi," 2,383.90 "
CarDekho,Data Scientist,2,New Delhi," 2,383.90 "
Netomi,Data Scientist,2,New Delhi," 2,383.90 "
FarmGuide,Data Scientist,2,New Delhi," 2,383.90 "
Kvantum,Data Scientist,2,New Delhi," 2,383.90 "
ABC,Data Scientist,1,New Delhi," 1,191.95 "
Reliance Industries,Data Scientist,9,Mumbai," 10,727.55 "
Deloitte,Data Scientist,4,Mumbai," 4,767.80 "
General Mills,Data Scientist,2,Mumbai," 2,383.90 "
Citi,Data Analyst,10,Bangalore," 11,919.50 "
Shell,Data Analyst,8,Bangalore," 9,535.60 "
Citicorp Services India,Data Analyst,6,Bangalore," 7,151.70 "
Walmart Global Tech,Data Analyst,4,Bangalore," 4,767.80 "
Assembly,Data Analyst,3,Bangalore," 3,575.85 "
Optum,Data Analyst,9,Hyderabad," 10,727.55 "
Quantium,Data Analyst,3,Hyderabad," 3,575.85 "
DBS Bank,Data Analyst,2,Hyderabad," 2,383.90 "
NEC Software Solutions UK,Data Analyst,1,Mumbai," 1,191.95 "
Shell,Data Engineer,12,Bangalore," 14,303.40 "
Intuit,Data Engineer,4,Bangalore," 4,767.80 "
Zeotap,Data Engineer,3,Bangalore," 3,575.85 "
NIKE,Data Engineer,2,Bangalore," 2,383.90 "
Siemens Healthineers,Data Engineer,2,Bangalore," 2,383.90 "
Optum,Data Engineer,2,Bangalore," 2,383.90 "
Epsilon,Data Engineer,1,Bangalore," 1,191.95 "
Cheeburger Cheeburger,Data Engineer,1,Bangalore," 1,191.95 "
Capgemini,Data Engineer,3,Pune," 3,575.85 "
ThinkBumblebee Analytics,Data Engineer,2,Pune," 2,383.90 "
akash jha,Data Engineer,1,Pune," 1,191.95 "
Cuelogic Technologies,Data Engineer,1,Pune," 1,191.95 "
Smith & Nephew,Data Engineer,1,Pune," 1,191.95 "
DBS Bank,Data Engineer,7,Hyderabad," 8,343.65 "
TTEC,Data Engineer,2,Hyderabad," 2,383.90 "
Tiger Analytics,Data Engineer,1,Hyderabad," 1,191.95 "
Ericsson IT Solutions & Services,Data Engineer,1,New Delhi," 1,191.95 "
Dew Solutions,Data Engineer,1,New Delhi," 1,191.95 "
HARMAN,Data Engineer,1,New Delhi," 1,191.95 "
Fractal,Data Engineer,1,Mumbai," 1,191.95 "
Directi,Data Engineer,1,Mumbai," 1,191.95 "
Teradata,Data Engineer,1,Mumbai," 1,191.95 "
Fidelity Investments,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Ola,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Skit,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Crediwatch,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Skellam AI,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Intercontinental Exchange Senior,Machine Learning Engineer,1,Pune," 1,191.95 "
Adobe,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Aureus Analytics,Machine Learning Engineer,4,Mumbai," 4,767.80 "
Siemens,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Embibe,Data Scientist,20,Bangalore," 23,839.00 "
Amazon,Data Scientist,19,Bangalore," 22,647.05 "
Flipkart,Data Scientist,18,Bangalore," 21,455.10 "
Adobe,Data Scientist,6,Bangalore," 7,151.70 "
Robert Bosch India,Data Scientist,6,Bangalore," 7,151.70 "
SigTuple,Data Scientist,5,Bangalore," 5,959.75 "
TVS Motor Company,Data Scientist,3,Bangalore," 3,575.85 "
Hinduja Global Solutions,Data Scientist,3,Bangalore," 3,575.85 "
Two Roads Tech,Data Scientist,3,Bangalore," 3,575.85 "
upGrad,Data Scientist,3,Bangalore," 3,575.85 "
VMware,Data Scientist,2,Bangalore," 2,383.90 "
Smiths Detection,Data Scientist,2,Bangalore," 2,383.90 "
Zinnov Management Consulting,Data Scientist,2,Bangalore," 2,383.90 "
Standard Chartered Global Business Services,Data Scientist,1,Bangalore," 1,191.95 "
subodh singh,Data Scientist,1,Bangalore," 1,191.95 "
TAG Solutions,Data Scientist,1,Bangalore," 1,191.95 "
Ivanti,Data Scientist,1,Bangalore," 1,191.95 "
Datafoundry,Data Scientist,1,Bangalore," 1,191.95 "
GoodWorkLabs Services,Data Scientist,1,Bangalore," 1,191.95 "
Société Générale,Data Scientist,1,Bangalore," 1,191.95 "
Infinite Computer Solutions,Data Scientist,1,Bangalore," 1,191.95 "
Jarvis Technology & Strategy Consulting,Data Scientist,1,Bangalore," 1,191.95 "
IBM,Data Scientist,1,Bangalore," 1,191.95 "
Wizely,Data Scientist,1,Bangalore," 1,191.95 "
Amar Singh Chawal Wala,Data Scientist,1,Bangalore," 1,191.95 "
Invendis Technologies India,Data Scientist,1,Bangalore," 1,191.95 "
Sigmoid Analytics,Data Scientist,1,Bangalore," 1,191.95 "
Blah,Data Scientist,1,Bangalore," 1,191.95 "
Routematic,Data Scientist,1,Bangalore," 1,191.95 "
Freelance,Data Scientist,1,Bangalore," 1,191.95 "
Careerera,Data Scientist,1,Bangalore," 1,191.95 "
Sabre,Data Scientist,1,Bangalore," 1,191.95 "
Epsilon,Data Scientist,1,Bangalore," 1,191.95 "
Zoomcar,Data Scientist,1,Bangalore," 1,191.95 "
Lam Research,Data Scientist,1,Bangalore," 1,191.95 "
Siemens Healthineers,Data Scientist,1,Bangalore," 1,191.95 "
Tech Mahindra,Data Scientist,1,Bangalore," 1,191.95 "
Michelin,Data Scientist,6,Pune," 7,151.70 "
Tech Mahindra,Data Scientist,5,Pune," 5,959.75 "
Birlasoft,Data Scientist,2,Pune," 2,383.90 "
CitiusTech,Data Scientist,1,Pune," 1,191.95 "
Ugam,Data Scientist,1,Pune," 1,191.95 "
Amphisoft Technologies,Data Scientist,1,Pune," 1,191.95 "
Globex Digital Solutions,Data Scientist,1,Pune," 1,191.95 "
Comscore,Data Scientist,1,Pune," 1,191.95 "
QiO Technologies,Data Scientist,1,Pune," 1,191.95 "
TorcAI,Data Scientist,1,Pune," 1,191.95 "
ZS Associates,Data Science Associate,9,Pune," 10,727.55 "
ZS Associates Senior,Data Scientist,4,Pune," 4,767.80 "
Abzooba,Senior Data Scientist,2,Pune," 2,383.90 "
Credit Suisse,Senior Data Scientist,1,Pune," 1,191.95 "
Red Hat,Senior Data Scientist,1,Pune," 1,191.95 "
Xento Systems,Senior Data Scientist,1,Pune," 1,191.95 "
Kohler,Senior Data Scientist,1,Pune," 1,191.95 "
Verizon,Data Scientist,8,Hyderabad," 9,535.60 "
Accenture,Data Scientist,7,Hyderabad," 8,343.65 "
Novartis,Data Scientist,6,Hyderabad," 7,151.70 "
DXC Technology,Data Scientist,3,Hyderabad," 3,575.85 "
Franklin Templeton Investments,Data Scientist,3,Hyderabad," 3,575.85 "
AlgonoX Technologies,Data Scientist,3,Hyderabad," 3,575.85 "
National Payments Corporation of India,Data Scientist,2,Hyderabad," 2,383.90 "
Gaian Solutions India,Data Scientist,2,Hyderabad," 2,383.90 "
OYO,Data Scientist,9,New Delhi," 10,727.55 "
CARS24.com,Data Scientist,6,New Delhi," 7,151.70 "
Boston Consulting Group,Data Scientist,3,New Delhi," 3,575.85 "
Optum Global Solutions India,Data Scientist,3,New Delhi," 3,575.85 "
Inshorts,Data Scientist,3,New Delhi," 3,575.85 "
IHS Markit,Data Scientist,2,New Delhi," 2,383.90 "
NTT DATA,Data Scientist,1,New Delhi," 1,191.95 "
HDFC Bank,Data Scientist,5,Mumbai," 5,959.75 "
Piramal Enterprises,Data Scientist,3,Mumbai," 3,575.85 "
Loylty Rewardz Mngt,Data Scientist,3,Mumbai," 3,575.85 "
Tata AIG General Insurance,Data Scientist,2,Mumbai," 2,383.90 "
Angel One,Data Scientist,1,Mumbai," 1,191.95 "
Zee Entertainment Enterprises Ltd.,Data Scientist,1,Mumbai," 1,191.95 "
Capital One,Data Analyst,10,Bangalore," 11,919.50 "
Cisco Systems,Data Analyst,7,Bangalore," 8,343.65 "
Postman,Data Analyst,4,Bangalore," 4,767.80 "
Credit Suisse,Data Analyst,3,Pune," 3,575.85 "
Microsoft,Data Analyst,1,Pune," 1,191.95 "
TIAA,Data Analyst,1,Pune," 1,191.95 "
Diverse Lynx,Data Analyst,1,Pune," 1,191.95 "
Jaffar Engineering Works,Data Analyst,1,Hyderabad," 1,191.95 "
Snapdeal,Data Analyst,9,New Delhi," 10,727.55 "
IDFC First Bank,Data Analyst,3,Mumbai," 3,575.85 "
HDFC Securities,Data Analyst,1,Mumbai," 1,191.95 "
Target,Data Engineer,14,Bangalore," 16,687.30 "
MAERSK,Data Engineer,11,Bangalore," 13,111.45 "
Walmart Global Tech,Data Engineer,5,Bangalore," 5,959.75 "
Autodesk,Data Engineer,3,Bangalore," 3,575.85 "
Luxoft,Data Engineer,2,Bangalore," 2,383.90 "
Groupon,Data Engineer,1,Bangalore," 1,191.95 "
NeoGrowth Credit,Data Engineer,1,Bangalore," 1,191.95 "
XOYAL,Data Engineer,1,Pune," 1,191.95 "
R.S. Consultants,Data Engineer,1,Pune," 1,191.95 "
TEKsystems,Data Engineer,1,Pune," 1,191.95 "
Fresh Gravity,Data Engineer,1,Pune," 1,191.95 "
Fanatics,Data Engineer,3,Hyderabad," 3,575.85 "
SureIT Solutions,Data Engineer,2,Hyderabad," 2,383.90 "
Klaxon India Private Limited,Data Engineer,1,Hyderabad," 1,191.95 "
Altimetrik,Data Engineer,1,Hyderabad," 1,191.95 "
Urban Company,Data Engineer,2,New Delhi," 2,383.90 "
Diverse Lynx,Data Engineer,1,New Delhi," 1,191.95 "
CitiusTech,Data Engineer,1,Mumbai," 1,191.95 "
Priceline.com,Data Engineer,1,Mumbai," 1,191.95 "
Fractal Senior,Data Engineer,7,Mumbai," 8,343.65 "
Enterprise Bot,Machine Learning Engineer,1,Bangalore," 1,191.95 "
FullThrottle Labs,Machine Learning Engineer,1,Bangalore," 1,191.95 "
ManCorp Innovation Labs,Machine Learning Engineer,1,Pune," 1,191.95 "
Deloitte,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Qualcomm Technologies,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Globex Digital Solutions,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
American Express,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Zomato,Machine Learning Engineer,1,New Delhi," 1,191.95 "
WhiteHat Jr,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Optum,Senior Machine Learning Engineer,1,Mumbai," 1,191.95 "
MiQ,Data Scientist,15,Bangalore," 17,879.25 "
Antuit,Data Scientist,9,Bangalore," 10,727.55 "
Oracle,Data Scientist,8,Bangalore," 9,535.60 "
Hewlett Packard Enterprise | HPE,Data Scientist,7,Bangalore," 8,343.65 "
GE Healthcare,Data Scientist,5,Bangalore," 5,959.75 "
Dell Technologies,Data Scientist,5,Bangalore," 5,959.75 "
Rolls-Royce,Data Scientist,5,Bangalore," 5,959.75 "
Baker Hughes,Data Scientist,4,Bangalore," 4,767.80 "
Nones,Data Scientist,4,Bangalore," 4,767.80 "
PwC,Data Scientist,3,Bangalore," 3,575.85 "
MAERSK,Data Scientist,3,Bangalore," 3,575.85 "
Landmark Group,Data Scientist,3,Bangalore," 3,575.85 "
Hypersonix (CA),Data Scientist,2,Bangalore," 2,383.90 "
Zendrive,Data Scientist,2,Bangalore," 2,383.90 "
Unisys,Data Scientist,2,Bangalore," 2,383.90 "
Rakuten,Data Scientist,2,Bangalore," 2,383.90 "
Blue Yonder,Data Scientist,2,Bangalore," 2,383.90 "
ALTEN,Data Scientist,1,Bangalore," 1,191.95 "
G2,Data Scientist,1,Bangalore," 1,191.95 "
BRIDGEi2i,Data Scientist,1,Bangalore," 1,191.95 "
Enterprise Bot,Data Scientist,1,Bangalore," 1,191.95 "
ABC Consultants,Data Scientist,1,Bangalore," 1,191.95 "
Datalicious,Data Scientist,1,Bangalore," 1,191.95 "
Microland,Data Scientist,1,Bangalore," 1,191.95 "
Envestnet,Data Scientist,1,Bangalore," 1,191.95 "
KPMG,Data Scientist,1,Bangalore," 1,191.95 "
Meta,Data Scientist,1,Bangalore," 1,191.95 "
Zebra Technologies,Data Scientist,1,Bangalore," 1,191.95 "
HSBC Electronic Data Processing India,Data Scientist,1,Bangalore," 1,191.95 "
CommerceIQ,Data Scientist,1,Bangalore," 1,191.95 "
Wipro,Data Scientist,1,Bangalore," 1,191.95 "
Soroco,Data Scientist,1,Bangalore," 1,191.95 "
Commonwealth Bank of Australia,Data Scientist,1,Bangalore," 1,191.95 "
Pratilipi,Data Scientist,1,Bangalore," 1,191.95 "
PK,Data Scientist,1,Bangalore," 1,191.95 "
Analytics India Magazine,Data Scientist,1,Bangalore," 1,191.95 "
Vois (India),Data Scientist,1,Bangalore," 1,191.95 "
Schlumberger,Data Scientist,1,Bangalore," 1,191.95 "
Red Hat,Data Scientist,1,Pune," 1,191.95 "
STL - Sterlite Technologies Limited,Data Scientist,1,Pune," 1,191.95 "
NICE,Data Scientist,1,Pune," 1,191.95 "
Medline Industries,Data Scientist,1,Pune," 1,191.95 "
EarlySalary.com,Data Scientist,1,Pune," 1,191.95 "
RAKESH GROUP,Data Scientist,1,Pune," 1,191.95 "
Nitish Verma,Data Scientist,1,Pune," 1,191.95 "
Amobee,Data Scientist,1,Pune," 1,191.95 "
ZS Associates,Data Science Consultant,5,Pune," 5,959.75 "
Tata Consultancy Services,Senior Data Scientist,2,Pune," 2,383.90 "
Bajaj Finance,Senior Data Scientist,2,Pune," 2,383.90 "
Fiserv,Data Science,1,Pune," 1,191.95 "
XPO Logistics,Senior Data Scientist,1,Pune," 1,191.95 "
Oracle,Data Scientist,5,Hyderabad," 5,959.75 "
SetuServ,Data Scientist,2,Hyderabad," 2,383.90 "
American Express,Data Scientist,1,Hyderabad," 1,191.95 "
Arcadis,Data Scientist,1,Hyderabad," 1,191.95 "
UnitedHealth Group,Data Scientist,16,New Delhi," 19,071.20 "
Delhivery,Data Scientist,15,New Delhi," 17,879.25 "
ZS Associates,Data Scientist,11,New Delhi," 13,111.45 "
Innovaccer,Data Scientist,8,New Delhi," 9,535.60 "
Naukri.com,Data Scientist,4,New Delhi," 4,767.80 "
Google,Data Scientist,3,New Delhi," 3,575.85 "
Fractal,Data Scientist,3,New Delhi," 3,575.85 "
Unified Healthcare Group,Data Scientist,3,New Delhi," 3,575.85 "
EasyRewardz,Data Scientist,3,New Delhi," 3,575.85 "
McKinsey & Company,Data Scientist,2,New Delhi," 2,383.90 "
RxLogix Corporation,Data Scientist,2,New Delhi," 2,383.90 "
Microsoft,Data Scientist,1,New Delhi," 1,191.95 "
Axis Bank,Data Scientist,6,Mumbai," 7,151.70 "
CASHe,Data Scientist,5,Mumbai," 5,959.75 "
RBL Bank,Data Scientist,4,Mumbai," 4,767.80 "
HDFC Standard Life Insurance,Data Scientist,3,Mumbai," 3,575.85 "
Prudential plc,Data Scientist,3,Mumbai," 3,575.85 "
PharmEasy,Data Scientist,2,Mumbai," 2,383.90 "
People Group,Data Scientist,2,Mumbai," 2,383.90 "
Flipkart,Data Scientist,1,Mumbai," 1,191.95 "
Moody's Analytics,Data Scientist,1,Mumbai," 1,191.95 "
Faurecia,Data Scientist,1,Mumbai," 1,191.95 "
Myntra,Data Analyst,41,Bangalore," 48,869.95 "
Empower Retirement,Data Analyst,3,Bangalore," 3,575.85 "
Mobile Premier League,Data Analyst,3,Bangalore," 3,575.85 "
IBM,Data Analyst,1,Pune," 1,191.95 "
Dell Technologies,Data Analyst,5,Hyderabad," 5,959.75 "
CDK Global,Data Analyst,2,Hyderabad," 2,383.90 "
Astegic,Data Analyst,1,Hyderabad," 1,191.95 "
American Express,Data Analyst,15,New Delhi," 17,879.25 "
McKinsey & Company,Data Analyst,7,New Delhi," 8,343.65 "
Piramal Enterprises,Data Analyst,3,Mumbai," 3,575.85 "
Barclays,Data Analyst,3,Mumbai," 3,575.85 "
GE Digital,Data Engineer,11,Bangalore," 13,111.45 "
Cimpress,Data Engineer,2,Bangalore," 2,383.90 "
Atlas Systems,Data Engineer,1,Bangalore," 1,191.95 "
Yum! Brands,Data Engineer,1,Bangalore," 1,191.95 "
Barclays,Data Engineer,3,Pune," 3,575.85 "
Xoriant,Data Engineer,2,Pune," 2,383.90 "
,Data Engineer,1,Pune," 1,191.95 "
Tech9,Data Engineer,1,Pune," 1,191.95 "
Enquero,Data Engineer,5,Hyderabad," 5,959.75 "
Innominds Software,Data Engineer,3,Hyderabad," 3,575.85 "
Micron Technology,Data Engineer,2,Hyderabad," 2,383.90 "
Nisum,Data Engineer,2,Hyderabad," 2,383.90 "
Wipro,Data Engineer,2,Hyderabad," 2,383.90 "
Mu Sigma,Data Engineer,1,Hyderabad," 1,191.95 "
Hexaware Technologies,Data Engineer,1,Hyderabad," 1,191.95 "
Franklin Templeton Investments,Data Engineer,1,Hyderabad," 1,191.95 "
Procter & Gamble,Data Engineer,1,Hyderabad," 1,191.95 "
Amnet Digital,Data Engineer,1,Hyderabad," 1,191.95 "
Deloitte,Data Engineer,1,New Delhi," 1,191.95 "
Incubit,Data Engineer,1,New Delhi," 1,191.95 "
Connaizen Software,Data Engineer,1,New Delhi," 1,191.95 "
J.P. Morgan,Data Engineer,1,New Delhi," 1,191.95 "
LinkedIn,Data Engineer,1,New Delhi," 1,191.95 "
None of Your Business Boutique,Data Engineer,1,New Delhi," 1,191.95 "
Sama Technology,Data Engineer,1,New Delhi," 1,191.95 "
PwC,Data Engineer,2,Mumbai," 2,383.90 "
Netcore Solutions,Data Engineer,1,Mumbai," 1,191.95 "
AthenasOwl,Data Engineer,1,Mumbai," 1,191.95 "
Seernet Technologies,Data Engineer,1,Mumbai," 1,191.95 "
Axis Bank,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Vahan,Machine Learning Engineer,1,Bangalore," 1,191.95 "
SteradianSemi,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Barclays,Machine Learning Engineer,2,Pune," 2,383.90 "
Aera Technology Associate,Machine Learning Engineer,1,Pune," 1,191.95 "
Qualcomm,Machine Learning Engineer,3,Hyderabad," 3,575.85 "
Applied Information Sciences,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
BizReach,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
CognitiveScale,Senior Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Snapdeal,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Oracle,Machine Learning Engineer,1,Mumbai," 1,191.95 "
LTI,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Sahara India Pariwar,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Market Pulse Technologies,Software Engineer - Machine Learning,1,Mumbai," 1,191.95 "
Google,Data Scientist,19,Bangalore," 22,647.05 "
Fuzzy Logix,Data Scientist,13,Bangalore," 15,495.35 "
Myntra,Data Scientist,9,Bangalore," 10,727.55 "
ZS Associates,Data Scientist,6,Bangalore," 7,151.70 "
FICO,Data Scientist,5,Bangalore," 5,959.75 "
Lowe's Home Improvement,Data Scientist,4,Bangalore," 4,767.80 "
AntWorks,Data Scientist,4,Bangalore," 4,767.80 "
Publicis Sapient,Data Scientist,3,Bangalore," 3,575.85 "
Robert Bosch,Data Scientist,3,Bangalore," 3,575.85 "
Caterpillar,Data Scientist,3,Bangalore," 3,575.85 "
Spoonshot,Data Scientist,3,Bangalore," 3,575.85 "
Shell,Data Scientist,3,Bangalore," 3,575.85 "
HDFC Bank,Data Scientist,3,Bangalore," 3,575.85 "
Halodoc,Data Scientist,3,Bangalore," 3,575.85 "
Neustar,Data Scientist,3,Bangalore," 3,575.85 "
nference,Data Scientist,2,Bangalore," 2,383.90 "
Datamatics Global Services,Data Scientist,2,Bangalore," 2,383.90 "
Razorpay,Data Scientist,2,Bangalore," 2,383.90 "
Thomson Reuters,Data Scientist,2,Bangalore," 2,383.90 "
Utopus Insights,Data Scientist,2,Bangalore," 2,383.90 "
Netenrich Inc.,Data Scientist,2,Bangalore," 2,383.90 "
Samsung R&D Institute India - Bangalore,Data Scientist,2,Bangalore," 2,383.90 "
QuEST Global,Data Scientist,2,Bangalore," 2,383.90 "
Apar Technologies,Data Scientist,2,Bangalore," 2,383.90 "
Cerner,Data Scientist,2,Bangalore," 2,383.90 "
Intuit,Data Scientist,1,Bangalore," 1,191.95 "
Diageo,Data Scientist,1,Bangalore," 1,191.95 "
Verizon,Data Scientist,1,Bangalore," 1,191.95 "
Grofers,Data Scientist,1,Bangalore," 1,191.95 "
Hashworks,Data Scientist,1,Bangalore," 1,191.95 "
Yottaasys,Data Scientist,1,Bangalore," 1,191.95 "
Educational Initiatives,Data Scientist,1,Bangalore," 1,191.95 "
Fellowship.AI,Data Scientist,1,Bangalore," 1,191.95 "
QUILT.AI,Data Scientist,1,Bangalore," 1,191.95 "
CSS Corporation,Data Scientist,1,Bangalore," 1,191.95 "
Kukun enterprise,Data Scientist,1,Bangalore," 1,191.95 "
myGate,Data Scientist,1,Bangalore," 1,191.95 "
The Alacer Group,Data Scientist,1,Bangalore," 1,191.95 "
DBS Bank,Data Scientist,1,Bangalore," 1,191.95 "
Indian Institute of Science,Data Scientist,1,Bangalore," 1,191.95 "
Tekion,Data Scientist,1,Bangalore," 1,191.95 "
Saksoft,Data Scientist,1,Bangalore," 1,191.95 "
Jupiter Money,Data Scientist,1,Bangalore," 1,191.95 "
Kaplan,Data Scientist,1,Bangalore," 1,191.95 "
MagicBricks,Data Scientist,1,Bangalore," 1,191.95 "
Dun & Bradstreet,Data Scientist,1,Bangalore," 1,191.95 "
Allegion,Data Scientist,1,Bangalore," 1,191.95 "
Hotify,Data Scientist,1,Bangalore," 1,191.95 "
NielsenIQ,Data Scientist,1,Bangalore," 1,191.95 "
Practo Technologies,Data Scientist,1,Bangalore," 1,191.95 "
GCC services,Data Scientist,1,Bangalore," 1,191.95 "
Fiserv,Data Scientist,1,Bangalore," 1,191.95 "
BidMath,Data Scientist,1,Bangalore," 1,191.95 "
Eaton,Data Scientist,4,Pune," 4,767.80 "
DONE by NONE,Data Scientist,1,Pune," 1,191.95 "
Fractal,Data Scientist,1,Pune," 1,191.95 "
ThinkBumblebee Analytics,Data Scientist,1,Pune," 1,191.95 "
Peak,Data Scientist,1,Pune," 1,191.95 "
Optra Health,Data Scientist,1,Pune," 1,191.95 "
PSL (India),Data Scientist,1,Pune," 1,191.95 "
Innoplexus Associate,Data Scientist,9,Pune," 10,727.55 "
Aera Technology,Senior Data Scientist,2,Pune," 2,383.90 "
AlgoAnalytics Financial Consultancy,Senior Data Scientist,2,Pune," 2,383.90 "
Aligned Automation,Senior Data Scientist,1,Pune," 1,191.95 "
Fresher,Junior Data Scientist,1,Pune," 1,191.95 "
Wipro,Data Scientist,5,Hyderabad," 5,959.75 "
LTI,Data Scientist,1,Hyderabad," 1,191.95 "
Google,Data Scientist,1,Hyderabad," 1,191.95 "
Bank of America,Data Scientist,1,Hyderabad," 1,191.95 "
HSBC Software Development India,Data Scientist,1,Hyderabad," 1,191.95 "
Bharat Heavy Electricals,Data Scientist,1,Hyderabad," 1,191.95 "
Bharat Financial Inclusion,Data Scientist,1,Hyderabad," 1,191.95 "
VMock,Data Scientist,7,New Delhi," 8,343.65 "
Times Internet,Data Scientist,5,New Delhi," 5,959.75 "
R Systems,Data Scientist,5,New Delhi," 5,959.75 "
WNS,Data Scientist,3,New Delhi," 3,575.85 "
Amity University,Data Scientist,2,New Delhi," 2,383.90 "
Birdeye,Data Scientist,2,New Delhi," 2,383.90 "
Infosys,Data Scientist,4,Mumbai," 4,767.80 "
Amazon,Data Scientist,3,Mumbai," 3,575.85 "
Decimal Point Analytics,Data Scientist,2,Mumbai," 2,383.90 "
MiQ,Data Scientist,2,Mumbai," 2,383.90 "
Javis,Data Scientist,2,Mumbai," 2,383.90 "
State Bank of India,Data Scientist,1,Mumbai," 1,191.95 "
Bharat Petroleum,Data Scientist,1,Mumbai," 1,191.95 "
General Motors (GM),Data Scientist,1,Mumbai," 1,191.95 "
Datamatics Global Services,Data Analyst,2,Bangalore," 2,383.90 "
Amdocs,Data Analyst,4,Pune," 4,767.80 "
Schlumberger,Data Analyst,3,Pune," 3,575.85 "
Bajaj Finance,Data Analyst,2,Pune," 2,383.90 "
Fiserv,Data Analyst,6,New Delhi," 7,151.70 "
Infosys,Data Analyst,5,New Delhi," 5,959.75 "
BOLD,Data Analyst,4,New Delhi," 4,767.80 "
Samsung Electronics,Data Analyst,3,New Delhi," 3,575.85 "
McKinney and Company,Data Analyst,2,New Delhi," 2,383.90 "
Fractal,Data Engineer,16,Bangalore," 19,071.20 "
